Tax Year,Login Date,Completed_Product,Marketing_Channel,CUSTOMER_TYPE,Login_Flag,Completed,Session_Count,Price
TY13,3/31/2014,Free,Organic Search,Veteran,1,1,2,$0.00
TY13,4/1/2014,(null),Non-Campaign,(null),1,0,0,(null)
TY13,4/1/2014,(null),Non-Campaign,(null),1,0,(null),(null)
TY13,4/1/2014,Free,Organic Search,Veteran,1,1,3,$0.00
TY13,4/1/2014,Free,Paid Search,Veteran,1,1,3,$0.00
TY13,4/1/2014,Premier,FI Channel,Veteran,1,1,6,$59.99
TY13,4/2/2014,(null),Organic Search,(null),1,0,0,(null)
TY13,4/2/2014,(null),Organic Search,(null),1,0,1,(null)
TY13,4/2/2014,(null),Paid Search,(null),1,0,0,(null)
TY13,4/2/2014,Deluxe,Organic Search,Veteran,1,1,1,$39.99
TY13,4/2/2014,Deluxe,DR,Veteran,1,1,4,$39.99
TY13,4/2/2014,Free,Non-Campaign,Veteran,1,1,0,$0.00
TY13,4/2/2014,Free,Organic Search,Veteran,1,1,0,$0.00
TY13,4/2/2014,Free,FI Channel,Veteran,1,1,1,$0.00
TY13,4/3/2014,(null),Non-Campaign,(null),1,0,(null),(null)
TY13,4/3/2014,(null),Non-Campaign,(null),1,0,1,(null)
TY13,4/3/2014,Deluxe,Paid Search,Veteran,1,1,2,$39.99
TY13,4/3/2014,Free,Paid Search,Veteran,1,1,7,$0.00
TY13,4/3/2014,Premier,DR,Veteran,1,1,7,$59.99
TY13,4/4/2014,(null),Paid Search,(null),1,0,(null),(null)
TY13,4/4/2014,Deluxe,Paid Search,Veteran,1,1,2,$39.99
TY13,4/4/2014,Deluxe,Organic Search,Veteran,1,1,0,$39.99
TY13,4/4/2014,Free,Organic Search,Veteran,1,1,3,$0.00
TY13,4/4/2014,H & B,Non-Campaign,Veteran,1,1,8,$99.99
TY13,4/4/2014,Premier,FI Channel,Veteran,1,1,3,$59.99
TY13,4/5/2014,(null),Organic Search,(null),1,0,(null),(null)
TY13,4/5/2014,(null),Paid Search,(null),1,0,0,(null)
TY13,4/5/2014,(null),Organic Search,(null),1,0,1,(null)
TY13,4/5/2014,Deluxe,Paid Search,Veteran,1,1,5,$39.99
TY13,4/5/2014,Deluxe,Non-Campaign,Veteran,1,1,0,$39.99
TY13,4/5/2014,Premier,Paid Search,Veteran,1,1,0,$59.99
TY13,4/6/2014,(null),Non-Campaign,(null),1,0,0,(null)
TY13,4/6/2014,(null),Non-Campaign,(null),1,0,1,(null)
TY13,4/6/2014,Deluxe,Paid Search,Veteran,1,1,2,$39.99
TY13,4/6/2014,Deluxe,Organic Search,Veteran,1,1,2,$39.99
TY13,4/6/2014,Deluxe,Paid Search,Veteran,1,1,1,$39.99
TY13,4/6/2014,Deluxe,Paid Search,Veteran,1,1,0,$39.99
TY13,4/6/2014,Deluxe,DR,Veteran,1,1,1,$39.99
TY13,4/6/2014,Deluxe,Non-Campaign,Veteran,1,1,1,$39.99
TY13,4/6/2014,Free,Non-Campaign,Veteran,1,1,0,$0.00
TY13,4/6/2014,Free,FI Channel,Veteran,1,1,16,$0.00
TY13,4/6/2014,H & B,Organic Search,Veteran,1,1,5,$99.99
TY13,4/6/2014,Premier,Paid Search,Veteran,1,1,9,$59.99
TY13,4/7/2014,(null),Non-Campaign,(null),1,0,0,(null)
TY13,4/7/2014,(null),Non-Campaign,(null),1,0,0,(null)
TY13,4/7/2014,(null),Organic Search,(null),1,0,0,(null)
TY13,4/7/2014,(null),Non-Campaign,(null),1,0,1,(null)
TY13,4/7/2014,(null),Paid Search,(null),1,0,1,(null)
TY13,4/7/2014,Deluxe,FI Channel,Veteran,1,1,2,$39.99
TY13,4/7/2014,Deluxe,Paid Search,Veteran,1,1,2,$39.99
TY13,4/7/2014,Free,Paid Search,Veteran,1,1,3,$0.00
TY13,4/7/2014,Free,FI Channel,Veteran,1,1,1,$0.00
TY13,4/7/2014,Free,Organic Search,Veteran,1,1,10,$0.00
TY13,4/7/2014,Free,Affiliate,Veteran,1,1,0,$0.00
TY13,4/7/2014,Free,Organic Search,Veteran,1,1,2,$0.00
TY13,4/8/2014,(null),Non-Campaign,(null),1,0,0,(null)
TY13,4/8/2014,(null),Non-Campaign,(null),1,0,1,(null)
TY13,4/8/2014,Deluxe,DR,Veteran,1,1,1,$39.99
TY13,4/8/2014,Deluxe,Organic Search,Veteran,1,1,2,$39.99
TY13,4/8/2014,Deluxe,Display,Veteran,1,1,0,$39.99
TY13,4/8/2014,Deluxe,Organic Search,Veteran,1,1,1,$39.99
TY13,4/8/2014,Deluxe,Organic Search,Veteran,1,1,1,$39.99
TY13,4/8/2014,Free,DR,Veteran,1,1,3,$0.00
TY13,4/8/2014,Free,Non-Campaign,Veteran,1,1,0,$0.00
TY13,4/8/2014,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY13,4/8/2014,Free,DR,Veteran,1,1,2,$0.00
TY13,4/8/2014,H & B,Paid Search,Veteran,1,1,13,$99.99
TY13,4/8/2014,Premier,Non-Campaign,Veteran,1,1,0,$59.99
TY13,4/8/2014,Premier,Paid Search,Veteran,1,1,0,$59.99
TY13,4/8/2014,Premier,Non-Campaign,Veteran,1,1,9,$59.99
TY13,4/8/2014,Premier,Non-Campaign,Veteran,1,1,6,$59.99
TY13,4/9/2014,Deluxe,Paid Search,Veteran,1,1,0,$39.99
TY13,4/9/2014,Free,Organic Search,Veteran,1,1,3,$0.00
TY13,4/9/2014,Free,Organic Search,Veteran,1,1,4,$0.00
TY13,4/9/2014,Free,Paid Search,Veteran,1,1,2,$0.00
TY13,4/9/2014,Free,Organic Search,Veteran,1,1,6,$0.00
TY13,4/9/2014,H & B,Display,Veteran,1,1,4,$99.99
TY13,4/9/2014,Premier,Organic Search,Veteran,1,1,0,$59.99
TY13,4/9/2014,Premier,DR,Veteran,1,1,8,$59.99
TY13,4/9/2014,Premier,Non-Campaign,Veteran,1,1,1,$59.99
TY13,4/10/2014,(null),Non-Campaign,(null),1,0,0,(null)
TY13,4/10/2014,(null),Non-Campaign,(null),1,0,5,(null)
TY13,4/10/2014,(null),Non-Campaign,(null),1,0,0,(null)
TY13,4/10/2014,(null),Non-Campaign,(null),1,0,1,(null)
TY13,4/10/2014,Deluxe,Organic Search,Veteran,1,1,2,$39.99
TY13,4/10/2014,Free,DR,Veteran,1,1,2,$0.00
TY13,4/10/2014,Free,Organic Search,Veteran,1,1,3,$0.00
TY13,4/10/2014,H & B,Paid Search,Veteran,1,1,0,$99.99
TY13,4/10/2014,Premier,Paid Search,Veteran,1,1,0,$59.99
TY13,4/10/2014,Premier,Organic Search,Veteran,1,1,8,$59.99
TY13,4/11/2014,(null),Organic Search,(null),1,0,0,(null)
TY13,4/11/2014,(null),DR,(null),1,0,4,(null)
TY13,4/11/2014,(null),Paid Search,(null),1,0,0,(null)
TY13,4/11/2014,(null),Organic Search,(null),1,0,0,(null)
TY13,4/11/2014,(null),Non-Campaign,(null),1,0,0,(null)
TY13,4/11/2014,Deluxe,DR,Veteran,1,1,5,$39.99
TY13,4/11/2014,Deluxe,Affiliate,Veteran,1,1,5,$39.99
TY13,4/11/2014,Deluxe,Organic Search,Veteran,1,1,5,$39.99
TY13,4/11/2014,Deluxe,Organic Search,Veteran,1,1,5,$39.99
TY13,4/11/2014,Free,Affiliate,Veteran,1,1,2,$0.00
TY13,4/11/2014,Free,Paid Search,Veteran,1,1,3,$0.00
TY13,4/11/2014,Free,FI Channel,Veteran,1,1,0,$0.00
TY13,4/11/2014,Free,Organic Search,Veteran,1,1,0,$0.00
TY13,4/11/2014,Free,Affiliate,Veteran,1,1,1,$0.00
TY13,4/11/2014,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY13,4/11/2014,H & B,Organic Search,Veteran,1,1,0,$99.99
TY13,4/12/2014,(null),Non-Campaign,(null),1,0,0,(null)
TY13,4/12/2014,(null),Paid Search,(null),1,0,0,(null)
TY13,4/12/2014,Deluxe,Affiliate,Veteran,1,1,13,$39.99
TY13,4/12/2014,Deluxe,DR,Veteran,1,1,0,$39.99
TY13,4/12/2014,Deluxe,Non-Campaign,Veteran,1,1,0,$39.99
TY13,4/12/2014,Deluxe,Paid Search,Veteran,1,1,0,$39.99
TY13,4/12/2014,Free,Non-Campaign,Veteran,1,1,3,$0.00
TY13,4/12/2014,Free,Paid Search,Veteran,1,1,3,$0.00
TY13,4/12/2014,Free,Paid Search,Veteran,1,1,7,$0.00
TY13,4/12/2014,Free,Organic Search,Veteran,1,1,2,$0.00
TY13,4/12/2014,Free,DR,Veteran,1,1,1,$0.00
TY13,4/12/2014,Free,Organic Search,Veteran,1,1,6,$0.00
TY13,4/12/2014,Free,Organic Search,Veteran,1,1,3,$0.00
TY13,4/12/2014,Premier,Paid Search,Veteran,1,1,1,$59.99
TY13,4/12/2014,Premier,Non-Campaign,Veteran,1,1,8,$59.99
TY13,4/13/2014,(null),Organic Search,(null),1,0,(null),(null)
TY13,4/13/2014,(null),Non-Campaign,(null),1,0,5,(null)
TY13,4/13/2014,(null),Non-Campaign,(null),1,0,1,(null)
TY13,4/13/2014,(null),Paid Search,(null),1,0,0,(null)
TY13,4/13/2014,Deluxe,DR,Veteran,1,1,1,$39.99
TY13,4/13/2014,Free,Paid Search,Veteran,1,1,7,$0.00
TY13,4/13/2014,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY13,4/13/2014,Free,Organic Search,Veteran,1,1,2,$0.00
TY13,4/13/2014,Free,Paid Search,Veteran,1,1,3,$0.00
TY13,4/13/2014,Free,Organic Search,Veteran,1,1,2,$0.00
TY13,4/13/2014,H & B,Non-Campaign,Veteran,1,1,9,$99.99
TY13,4/13/2014,Premier,Paid Search,Veteran,1,1,4,$59.99
TY13,4/13/2014,Premier,Non-Campaign,Veteran,1,1,4,$59.99
TY13,4/14/2014,(null),Non-Campaign,(null),1,0,21,(null)
TY13,4/14/2014,(null),Paid Search,(null),1,0,0,(null)
TY13,4/14/2014,(null),Paid Search,(null),1,0,0,(null)
TY13,4/14/2014,(null),Non-Campaign,(null),1,0,0,(null)
TY13,4/14/2014,(null),Paid Search,(null),1,0,0,(null)
TY13,4/14/2014,(null),Non-Campaign,(null),1,0,(null),(null)
TY13,4/14/2014,(null),Organic Search,(null),1,0,(null),(null)
TY13,4/14/2014,(null),Paid Search,(null),1,0,9,(null)
TY13,4/14/2014,(null),Non-Campaign,(null),1,0,0,(null)
TY13,4/14/2014,(null),Organic Search,(null),1,0,1,(null)
TY13,4/14/2014,Deluxe,Organic Search,Veteran,1,1,2,$39.99
TY13,4/14/2014,Deluxe,Paid Search,Veteran,1,1,2,$39.99
TY13,4/14/2014,Deluxe,Non-Campaign,Veteran,1,1,2,$39.99
TY13,4/14/2014,Deluxe,DR,Veteran,1,1,5,$39.99
TY13,4/14/2014,Deluxe,DR,Veteran,1,1,0,$39.99
TY13,4/14/2014,Deluxe,Non-Campaign,Veteran,1,1,4,$39.99
TY13,4/14/2014,Deluxe,Organic Search,Veteran,1,1,4,$39.99
TY13,4/14/2014,Deluxe,Paid Search,Veteran,1,1,0,$39.99
TY13,4/14/2014,Deluxe,Non-Campaign,Veteran,1,1,0,$39.99
TY13,4/14/2014,Deluxe,Non-Campaign,Veteran,1,1,1,$39.99
TY13,4/14/2014,Deluxe,Organic Search,Veteran,1,1,0,$39.99
TY13,4/14/2014,Free,Organic Search,Veteran,1,1,3,$0.00
TY13,4/14/2014,Free,DR,Veteran,1,1,2,$0.00
TY13,4/14/2014,Free,Organic Search,Veteran,1,1,3,$0.00
TY13,4/14/2014,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY13,4/14/2014,Free,DR,Veteran,1,1,1,$0.00
TY13,4/14/2014,Free,Paid Search,Veteran,1,1,1,$0.00
TY13,4/14/2014,Free,DR,Veteran,1,1,1,$0.00
TY13,4/14/2014,Free,Organic Search,Veteran,1,1,2,$0.00
TY13,4/14/2014,Free,Paid Search,Veteran,1,1,2,$0.00
TY13,4/14/2014,Free,Affiliate,Veteran,1,1,0,$0.00
TY13,4/14/2014,Free,DR,Veteran,1,1,0,$0.00
TY13,4/14/2014,Free,Affiliate,Veteran,1,1,0,$0.00
TY13,4/14/2014,Free,Organic Search,Veteran,1,1,3,$0.00
TY13,4/14/2014,Free,Paid Search,Veteran,1,1,3,$0.00
TY13,4/14/2014,Free,DR,Veteran,1,1,2,$0.00
TY13,4/14/2014,H & B,Affiliate,Veteran,1,1,1,$99.99
TY13,4/14/2014,H & B,Organic Search,Veteran,1,1,0,$99.99
TY13,4/14/2014,H & B,Paid Search,Veteran,1,1,2,$99.99
TY13,4/14/2014,Premier,DR,Veteran,1,1,1,$59.99
TY13,4/14/2014,Premier,Non-Campaign,Veteran,1,1,5,$59.99
TY13,4/14/2014,Premier,Paid Search,Veteran,1,1,5,$59.99
TY13,4/14/2014,Premier,DR,Veteran,1,1,7,$59.99
TY13,4/15/2014,(null),Paid Search,(null),1,0,0,(null)
TY13,4/15/2014,(null),Non-Campaign,(null),1,0,0,(null)
TY13,4/15/2014,(null),Organic Search,(null),1,0,0,(null)
TY13,4/15/2014,(null),Non-Campaign,(null),1,0,4,(null)
TY13,4/15/2014,Deluxe,Affiliate,Veteran,1,1,0,$39.99
TY13,4/15/2014,Deluxe,DR,Veteran,1,1,1,$39.99
TY13,4/15/2014,Deluxe,Paid Search,Veteran,1,1,2,$39.99
TY13,4/15/2014,Deluxe,Affiliate,Veteran,1,1,0,$39.99
TY13,4/15/2014,Deluxe,DR,Veteran,1,1,3,$39.99
TY13,4/15/2014,Deluxe,Paid Search,Veteran,1,1,1,$39.99
TY13,4/15/2014,Deluxe,Organic Search,Veteran,1,1,0,$39.99
TY13,4/15/2014,Deluxe,DR,Veteran,1,1,16,$39.99
TY13,4/15/2014,Deluxe,DR,Veteran,1,1,1,$39.99
TY13,4/15/2014,Deluxe,Non-Campaign,Veteran,1,1,5,$39.99
TY13,4/15/2014,Free,Paid Search,Veteran,1,1,7,$0.00
TY13,4/15/2014,Free,Paid Search,Veteran,1,1,4,$0.00
TY13,4/15/2014,Free,Non-Campaign,Veteran,1,1,3,$0.00
TY13,4/15/2014,Free,DR,Veteran,1,1,3,$0.00
TY13,4/15/2014,Free,FI Channel,Veteran,1,1,1,$0.00
TY13,4/15/2014,Free,DR,Veteran,1,1,2,$0.00
TY13,4/15/2014,Free,FI Channel,Veteran,1,1,5,$0.00
TY13,4/15/2014,Free,Paid Search,Veteran,1,1,0,$0.00
TY13,4/15/2014,Free,Affiliate,Veteran,1,1,0,$0.00
TY13,4/15/2014,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY13,4/15/2014,Free,Affiliate,Veteran,1,1,0,$0.00
TY13,4/15/2014,Free,Paid Search,Veteran,1,1,2,$0.00
TY13,4/15/2014,Free,Other,Veteran,1,1,0,$0.00
TY13,4/15/2014,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY13,4/15/2014,Free,Affiliate,Veteran,1,1,0,$0.00
TY13,4/15/2014,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY13,4/15/2014,Free,DR,Veteran,1,1,1,$0.00
TY13,4/15/2014,Free,Paid Search,Veteran,1,1,2,$0.00
TY13,4/15/2014,Free,Paid Search,Veteran,1,1,2,$0.00
TY13,4/15/2014,Free,Paid Search,Veteran,1,1,3,$0.00
TY13,4/15/2014,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY13,4/15/2014,Free,DR,Veteran,1,1,2,$0.00
TY13,4/15/2014,H & B,Paid Search,Veteran,1,1,5,$99.99
TY13,4/15/2014,H & B,Non-Campaign,Veteran,1,1,0,$99.99
TY13,4/15/2014,H & B,Non-Campaign,Veteran,1,1,0,$99.99
TY13,4/15/2014,H & B,Paid Search,Veteran,1,1,0,$99.99
TY13,4/15/2014,H & B,DR,Veteran,1,1,1,$99.99
TY13,4/15/2014,Premier,Organic Search,Veteran,1,1,5,$59.99
TY13,4/15/2014,Premier,Organic Search,Veteran,1,1,2,$59.99
TY13,4/16/2014,(null),FI Channel,(null),1,0,3,(null)
TY13,4/16/2014,(null),Paid Search,(null),1,0,0,(null)
TY13,4/16/2014,Deluxe,Non-Campaign,Veteran,1,1,6,$39.99
TY13,4/16/2014,Deluxe,Paid Search,Veteran,1,1,0,$39.99
TY13,4/16/2014,Deluxe,Organic Search,Veteran,1,1,2,$39.99
TY13,4/16/2014,Deluxe,FI Channel,Veteran,1,1,7,$39.99
TY13,4/16/2014,Free,Organic Search,Veteran,1,1,3,$0.00
TY13,4/16/2014,Free,Paid Search,Veteran,1,1,3,$0.00
TY13,4/16/2014,H & B,DR,Veteran,1,1,8,$99.99
TY13,4/17/2014,Deluxe,DR,Veteran,1,1,5,$39.99
TY13,4/17/2014,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY13,4/17/2014,Free,DR,Veteran,1,1,1,$0.00
TY13,4/17/2014,Free,Paid Search,Veteran,1,1,2,$0.00
TY13,4/17/2014,H & B,Non-Campaign,Veteran,1,1,1,$99.99
TY13,4/17/2014,H & B,DR,Veteran,1,1,3,$99.99
TY14,1/1/2015,Deluxe,Paid Search,Veteran,1,1,0,$39.99
TY14,1/2/2015,Free,Non-Campaign,Veteran,1,1,0,$0.00
TY14,1/4/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$39.99
TY14,1/7/2015,Free,Non-Campaign,Veteran,1,1,0,$0.00
TY14,1/9/2015,(null),DR,(null),1,0,(null),(null)
TY14,1/9/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,1/9/2015,Free,Non-Campaign,Veteran,1,1,0,$0.00
TY14,1/11/2015,(null),DR,(null),1,0,(null),(null)
TY14,1/12/2015,(null),Affiliate,(null),1,0,0,(null)
TY14,1/12/2015,Deluxe,Paid Search,Veteran,1,1,0,$39.99
TY14,1/14/2015,Deluxe,Organic Search,Veteran,1,1,0,$39.99
TY14,1/16/2015,(null),Affiliate,(null),1,0,0,(null)
TY14,1/16/2015,(null),DR,(null),1,0,(null),(null)
TY14,1/18/2015,(null),DR,(null),1,0,(null),(null)
TY14,1/19/2015,Deluxe,Organic Search,Veteran,1,1,(null),$39.99
TY14,1/19/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,1/19/2015,Free,Affiliate,Veteran,1,1,0,$0.00
TY14,1/20/2015,Deluxe,Paid Search,Veteran,1,1,25,$39.99
TY14,1/20/2015,Deluxe,Paid Search,Veteran,1,1,0,$39.99
TY14,1/20/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,1/20/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,1/20/2015,Free,Non-Campaign,Veteran,1,1,13,$0.00
TY14,1/20/2015,Free,Affiliate,Veteran,1,1,0,$0.00
TY14,1/21/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,1/21/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,1/22/2015,Deluxe,DR,Veteran,1,1,6,$39.99
TY14,1/22/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$39.99
TY14,1/22/2015,Deluxe,Organic Search,Veteran,1,1,1,$39.99
TY14,1/22/2015,Deluxe,DR,Veteran,1,1,1,$39.99
TY14,1/22/2015,Free,Paid Search,Veteran,1,1,0,$0.00
TY14,1/23/2015,(null),DR,(null),1,0,0,(null)
TY14,1/23/2015,Deluxe,Non-Campaign,Veteran,1,1,4,$39.99
TY14,1/23/2015,Deluxe,Paid Search,Veteran,1,1,3,$39.99
TY14,1/23/2015,Deluxe,Organic Search,Veteran,1,1,1,$39.99
TY14,1/23/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$39.99
TY14,1/23/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,1/24/2015,(null),Other,(null),1,0,0,(null)
TY14,1/24/2015,Deluxe,Display,Veteran,1,1,2,$39.99
TY14,1/24/2015,Deluxe,Non-Campaign,Veteran,1,1,3,$39.99
TY14,1/24/2015,Deluxe,DR,Veteran,1,1,2,$39.99
TY14,1/24/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$39.99
TY14,1/24/2015,Deluxe,Paid Search,Veteran,1,1,0,$39.99
TY14,1/24/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$39.99
TY14,1/24/2015,Deluxe,Paid Search,Veteran,1,1,1,$39.99
TY14,1/24/2015,Deluxe,Organic Search,Veteran,1,1,1,$39.99
TY14,1/24/2015,Deluxe,Organic Search,Veteran,1,1,0,$39.99
TY14,1/24/2015,Premier,Non-Campaign,Veteran,1,1,2,$59.99
TY14,1/25/2015,Deluxe,Paid Search,Veteran,1,1,0,$39.99
TY14,1/25/2015,Deluxe,Organic Search,Veteran,1,1,1,$39.99
TY14,1/25/2015,Deluxe,Organic Search,Veteran,1,1,0,$39.99
TY14,1/25/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,1/25/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,1/25/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,1/26/2015,Deluxe,Organic Search,Veteran,1,1,1,$39.99
TY14,1/26/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,1/26/2015,Free,DR,Veteran,1,1,3,$0.00
TY14,1/26/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,1/26/2015,Free,DR,Veteran,1,1,1,$0.00
TY14,1/27/2015,Deluxe,Non-Campaign,Veteran,1,1,8,$39.99
TY14,1/27/2015,Deluxe,DR,Veteran,1,1,2,$39.99
TY14,1/27/2015,Deluxe,Paid Search,Veteran,1,1,0,$39.99
TY14,1/27/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$39.99
TY14,1/27/2015,Deluxe,Paid Search,Veteran,1,1,1,$39.99
TY14,1/27/2015,Deluxe,Non-Campaign,Veteran,1,1,2,$39.99
TY14,1/27/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$39.99
TY14,1/27/2015,Free,FI Channel,Veteran,1,1,2,$0.00
TY14,1/27/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,1/27/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,1/27/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,1/27/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,1/28/2015,Deluxe,Non-Campaign,Veteran,1,1,3,$39.99
TY14,1/28/2015,Deluxe,FI Channel,Veteran,1,1,1,$39.99
TY14,1/28/2015,Deluxe,Organic Search,Veteran,1,1,5,$39.99
TY14,1/28/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$39.99
TY14,1/28/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,1/28/2015,Free,Non-Campaign,Veteran,1,1,4,$0.00
TY14,1/28/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,1/28/2015,Free,Organic Search,Veteran,1,1,(null),$0.00
TY14,1/28/2015,Free,Affiliate,Veteran,1,1,1,$0.00
TY14,1/28/2015,Free,Display,Veteran,1,1,1,$0.00
TY14,1/28/2015,Free,Display,Veteran,1,1,(null),$0.00
TY14,1/28/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,1/28/2015,Premier,DR,Veteran,1,1,1,$59.99
TY14,1/29/2015,Deluxe,Paid Search,Veteran,1,1,11,$39.99
TY14,1/29/2015,Deluxe,Organic Search,Veteran,1,1,1,$39.99
TY14,1/29/2015,Deluxe,DR,Veteran,1,1,1,$39.99
TY14,1/29/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,1/29/2015,Free,FI Channel,Veteran,1,1,10,$0.00
TY14,1/29/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,1/29/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,1/29/2015,Free,Organic Search,Veteran,1,1,4,$0.00
TY14,1/29/2015,Free,Organic Search,Veteran,1,1,0,$0.00
TY14,1/29/2015,Free,Paid Search,Veteran,1,1,0,$0.00
TY14,1/29/2015,Free,DR,Veteran,1,1,0,$0.00
TY14,1/29/2015,Free,DR,Veteran,1,1,0,$0.00
TY14,1/29/2015,Premier,Non-Campaign,Veteran,1,1,14,$59.99
TY14,1/30/2015,Deluxe,DR,Veteran,1,1,2,$39.99
TY14,1/30/2015,Deluxe,Paid Search,Veteran,1,1,1,$39.99
TY14,1/30/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$39.99
TY14,1/30/2015,Deluxe,Organic Search,Veteran,1,1,1,$39.99
TY14,1/30/2015,Deluxe,Organic Search,Veteran,1,1,1,$39.99
TY14,1/30/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,1/30/2015,Free,Non-Campaign,Veteran,1,1,4,$0.00
TY14,1/30/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,1/30/2015,Free,Paid Search,Veteran,1,1,4,$0.00
TY14,1/30/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,1/30/2015,Free,Display,Veteran,1,1,2,$0.00
TY14,1/30/2015,Free,DR,Veteran,1,1,1,$0.00
TY14,1/31/2015,(null),DR,(null),1,0,0,(null)
TY14,1/31/2015,Deluxe,Non-Campaign,Veteran,1,1,7,$39.99
TY14,1/31/2015,Deluxe,Organic Search,Veteran,1,1,2,$39.99
TY14,1/31/2015,Deluxe,Organic Search,Veteran,1,1,0,$39.99
TY14,1/31/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,1/31/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,1/31/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,1/31/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,1/31/2015,Free,Affiliate,Veteran,1,1,2,$0.00
TY14,1/31/2015,Free,Paid Search,Veteran,1,1,6,$0.00
TY14,1/31/2015,Free,Display,Veteran,1,1,(null),$0.00
TY14,1/31/2015,Free,Organic Search,Veteran,1,1,2,$0.00
TY14,1/31/2015,Free,Organic Search,Veteran,1,1,2,$0.00
TY14,1/31/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,1/31/2015,Free,Display,Veteran,1,1,1,$0.00
TY14,1/31/2015,Premier,Paid Search,Veteran,1,1,2,$59.99
TY14,2/1/2015,(null),DR,(null),1,0,0,(null)
TY14,2/1/2015,Deluxe,DR,Veteran,1,1,10,$19.99
TY14,2/1/2015,Deluxe,Paid Search,Veteran,1,1,7,$19.99
TY14,2/1/2015,Deluxe,Non-Campaign,Veteran,1,1,3,$19.99
TY14,2/1/2015,Deluxe,Organic Search,Veteran,1,1,0,$19.99
TY14,2/1/2015,Deluxe,Organic Search,Veteran,1,1,0,$19.99
TY14,2/1/2015,Deluxe,Organic Search,Veteran,1,1,0,$19.99
TY14,2/1/2015,Deluxe,DR,Veteran,1,1,4,$19.99
TY14,2/1/2015,Deluxe,Paid Search,Veteran,1,1,0,$19.99
TY14,2/1/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,2/1/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/1/2015,Free,Organic Search,Veteran,1,1,3,$0.00
TY14,2/1/2015,Free,FI Channel,Veteran,1,1,1,$0.00
TY14,2/2/2015,Deluxe,Non-Campaign,Veteran,1,1,7,$19.99
TY14,2/2/2015,Deluxe,FI Channel,Veteran,1,1,1,$19.99
TY14,2/2/2015,Deluxe,Paid Search,Veteran,1,1,1,$19.99
TY14,2/2/2015,Deluxe,Paid Search,Veteran,1,1,0,$19.99
TY14,2/2/2015,Deluxe,Organic Search,Veteran,1,1,0,$19.99
TY14,2/2/2015,Deluxe,Organic Search,Veteran,1,1,0,$19.99
TY14,2/2/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/2/2015,Free,Non-Campaign,Veteran,1,1,(null),$0.00
